F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Class
0.3308797499999998,16.99457705,-0.5500016000000003,0.6876061000000013,0.1678706000000001,1.6172815500000004,2.304861550000001,0.10743449999999988,1.9367146999999996,-0.1985923000000005,A
0.3308797499999998,16.99457705,-0.5500016000000003,-0.255121299999999,0.1678706000000001,1.6172815500000004,2.304861550000001,0.10743449999999988,1.9367146999999996,-0.1985923000000005,A
0.3308797499999998,16.99457705,-0.5500016000000003,-1.1978486999999993,0.1678706000000001,1.6172815500000004,2.304861550000001,-1.6346516999999998,1.9367146999999996,-0.1985923000000005,A
0.3308797499999998,16.99457705,-0.5500016000000003,-0.255121299999999,-0.43096299999999976,1.6172815500000004,2.304861550000001,1.8495206999999998,1.9367146999999996,-0.1985923000000005,A
0.3308797499999998,16.99457705,-0.5500016000000003,-0.255121299999999,0.1678706000000001,1.6172815500000004,2.304861550000001,0.10743449999999988,1.9367146999999996,-0.1985923000000005,F
0.3308797499999998,16.99457705,-0.5500016000000003,-1.1978486999999993,0.1678706000000001,1.6172815500000004,2.304861550000001,0.10743449999999988,1.9367146999999996,-0.1985923000000005,A
0.3308797499999998,16.99457705,-0.5500016000000003,-3.0833034999999995,0.1678706000000001,1.6172815500000004,2.304861550000001,0.10743449999999988,1.9367146999999996,-0.1985923000000005,A
0.3308797499999998,16.99457705,-0.5500016000000003,-0.255121299999999,0.1678706000000001,1.6172815500000004,2.304861550000001,0.10743449999999988,1.9367146999999996,-0.1985923000000005,F
0.3308797499999998,16.99457705,-0.5500016000000003,-0.255121299999999,0.1678706000000001,1.6172815500000004,2.304861550000001,0.10743449999999988,1.9367146999999996,-0.1985923000000005,H
0.3308797499999998,16.99457705,-0.5500016000000003,0.6876061000000013,0.1678706000000001,1.6172815500000004,2.304861550000001,1.8495206999999998,1.9367146999999996,-2.0616585000000005,E
0.3308797499999998,16.99457705,-0.5500016000000003,-1.1978486999999993,-0.43096299999999976,1.6172815500000004,2.304861550000001,-1.6346516999999998,1.9367146999999996,-0.1985923000000005,A
-2.7328632500000003,16.99457705,-0.5500016000000003,-4.968758299999999,0.7667042000000001,1.6172815500000004,2.304861550000001,-1.6346516999999998,1.9367146999999996,-0.1985923000000005,I
0.3308797499999998,16.99457705,-0.5500016000000003,-1.1978486999999993,0.1678706000000001,1.6172815500000004,2.304861550000001,-1.6346516999999998,-3.0119071,-0.1985923000000005,F
0.3308797499999998,16.99457705,-0.5500016000000003,-0.255121299999999,0.1678706000000001,1.6172815500000004,2.304861550000001,0.10743449999999988,1.9367146999999996,-0.1985923000000005,A
0.3308797499999998,16.99457705,-0.5500016000000003,-0.255121299999999,0.7667042000000001,-4.42774415,2.304861550000001,0.10743449999999988,1.9367146999999996,-0.1985923000000005,I
0.3308797499999998,16.99457705,-0.5500016000000003,-0.255121299999999,0.7667042000000001,-4.42774415,2.304861550000001,-3.3767378999999997,-3.0119071,-2.0616585000000005,I
0.3308797499999998,16.99457705,-0.5500016000000003,-0.255121299999999,0.1678706000000001,1.6172815500000004,2.304861550000001,0.10743449999999988,1.9367146999999996,-0.1985923000000005,A
0.3308797499999998,16.99457705,-0.5500016000000003,0.6876061000000013,0.7667042000000001,1.6172815500000004,2.304861550000001,0.10743449999999988,1.9367146999999996,1.6644739,Y
0.3308797499999998,16.99457705,-0.5500016000000003,-0.255121299999999,0.1678706000000001,1.6172815500000004,2.304861550000001,0.10743449999999988,1.9367146999999996,-0.1985923000000005,F
0.3308797499999998,16.99457705,-0.5500016000000003,0.6876061000000013,-0.43096299999999976,1.6172815500000004,2.304861550000001,0.10743449999999988,1.9367146999999996,1.6644739,A
0.3308797499999998,16.99457705,-0.5500016000000003,-0.255121299999999,0.1678706000000001,1.6172815500000004,2.304861550000001,0.10743449999999988,1.9367146999999996,1.6644739,A
0.3308797499999998,16.99457705,-0.5500016000000003,-1.1978486999999993,0.1678706000000001,1.6172815500000004,2.304861550000001,0.10743449999999988,1.9367146999999996,-0.1985923000000005,F
0.3308797499999998,16.99457705,-0.5500016000000003,0.6876061000000013,0.1678706000000001,1.6172815500000004,2.304861550000001,-1.6346516999999998,-3.0119071,-0.1985923000000005,A
0.3308797499999998,16.99457705,-0.5500016000000003,-0.255121299999999,0.1678706000000001,1.6172815500000004,2.304861550000001,0.10743449999999988,1.9367146999999996,-0.1985923000000005,D
0.3308797499999998,16.99457705,-0.5500016000000003,0.6876061000000013,0.1678706000000001,1.6172815500000004,2.304861550000001,0.10743449999999988,1.9367146999999996,-0.1985923000000005,F
0.3308797499999998,16.99457705,-0.5500016000000003,1.6303335000000012,0.1678706000000001,1.6172815500000004,2.304861550000001,0.10743449999999988,1.9367146999999996,1.6644739,A
0.3308797499999998,16.99457705,-0.5500016000000003,-1.1978486999999993,0.1678706000000001,1.6172815500000004,2.304861550000001,-1.6346516999999998,1.9367146999999996,1.6644739,H
0.3308797499999998,16.99457705,-0.5500016000000003,0.6876061000000013,0.1678706000000001,1.6172815500000004,2.304861550000001,1.8495206999999998,1.9367146999999996,-0.1985923000000005,X
0.3308797499999998,16.99457705,-0.5500016000000003,-0.255121299999999,0.7667042000000001,1.6172815500000004,2.304861550000001,0.10743449999999988,1.9367146999999996,-0.1985923000000005,I
0.3308797499999998,16.99457705,-0.5500016000000003,-1.1978486999999993,0.1678706000000001,1.6172815500000004,2.304861550000001,0.10743449999999988,1.9367146999999996,-0.1985923000000005,G
0.3308797499999998,16.99457705,-0.5500016000000003,-1.1978486999999993,0.1678706000000001,1.6172815500000004,2.304861550000001,0.10743449999999988,1.9367146999999996,-0.1985923000000005,A
0.3308797499999998,16.99457705,-0.5500016000000003,-0.255121299999999,0.1678706000000001,1.6172815500000004,2.304861550000001,-3.3767378999999997,-3.0119071,-0.1985923000000005,E
0.3308797499999998,16.99457705,-0.5500016000000003,-0.255121299999999,0.1678706000000001,1.6172815500000004,2.304861550000001,-1.6346516999999998,-3.0119071,-0.1985923000000005,E
0.3308797499999998,16.99457705,-0.5500016000000003,0.6876061000000013,0.1678706000000001,1.6172815500000004,2.304861550000001,0.10743449999999988,1.9367146999999996,-0.1985923000000005,F
0.3308797499999998,16.99457705,-0.5500016000000003,-1.1978486999999993,0.1678706000000001,1.6172815500000004,2.304861550000001,1.8495206999999998,1.9367146999999996,-0.1985923000000005,A
0.3308797499999998,16.99457705,-0.5500016000000003,1.6303335000000012,0.1678706000000001,1.6172815500000004,2.304861550000001,1.8495206999999998,1.9367146999999996,-0.1985923000000005,A
0.3308797499999998,16.99457705,-0.5500016000000003,-0.255121299999999,0.1678706000000001,1.6172815500000004,-7.188684149999999,1.8495206999999998,1.9367146999999996,-2.0616585000000005,A
0.3308797499999998,16.99457705,-0.5500016000000003,0.6876061000000013,0.1678706000000001,1.6172815500000004,2.304861550000001,1.8495206999999998,1.9367146999999996,-0.1985923000000005,E
0.3308797499999998,16.99457705,-0.5500016000000003,-0.255121299999999,0.1678706000000001,1.6172815500000004,2.304861550000001,0.10743449999999988,1.9367146999999996,-0.1985923000000005,A
0.3308797499999998,16.99457705,-0.5500016000000003,-0.255121299999999,0.1678706000000001,1.6172815500000004,2.304861550000001,0.10743449999999988,1.9367146999999996,-0.1985923000000005,F
0.3308797499999998,16.99457705,-0.5500016000000003,1.6303335000000012,0.1678706000000001,1.6172815500000004,2.304861550000001,0.10743449999999988,-3.0119071,-0.1985923000000005,A
0.3308797499999998,16.99457705,-0.5500016000000003,-0.255121299999999,0.7667042000000001,1.6172815500000004,2.304861550000001,0.10743449999999988,1.9367146999999996,-0.1985923000000005,I
0.3308797499999998,16.99457705,-0.5500016000000003,-0.255121299999999,-0.43096299999999976,1.6172815500000004,2.304861550000001,0.10743449999999988,1.9367146999999996,-0.1985923000000005,A
0.3308797499999998,16.99457705,-0.5500016000000003,-0.255121299999999,0.1678706000000001,1.6172815500000004,2.304861550000001,0.10743449999999988,1.9367146999999996,-0.1985923000000005,D
0.3308797499999998,16.99457705,-0.5500016000000003,-1.1978486999999993,-0.43096299999999976,1.6172815500000004,2.304861550000001,0.10743449999999988,1.9367146999999996,1.6644739,A
0.3308797499999998,16.99457705,-0.5500016000000003,-0.255121299999999,0.1678706000000001,1.6172815500000004,2.304861550000001,0.10743449999999988,1.9367146999999996,-0.1985923000000005,A
0.3308797499999998,16.99457705,-0.5500016000000003,0.6876061000000013,0.1678706000000001,1.6172815500000004,2.304861550000001,0.10743449999999988,1.9367146999999996,-0.1985923000000005,A
0.3308797499999998,16.99457705,-0.5500016000000003,0.6876061000000013,0.1678706000000001,1.6172815500000004,2.304861550000001,0.10743449999999988,1.9367146999999996,1.6644739,A
0.3308797499999998,16.99457705,-0.5500016000000003,0.6876061000000013,-1.0297965999999996,1.6172815500000004,2.304861550000001,0.10743449999999988,1.9367146999999996,1.6644739,A
0.3308797499999998,16.99457705,-0.5500016000000003,0.6876061000000013,0.1678706000000001,1.6172815500000004,2.304861550000001,0.10743449999999988,1.9367146999999996,-0.1985923000000005,F
0.3308797499999998,16.99457705,-0.5500016000000003,0.6876061000000013,0.1678706000000001,1.6172815500000004,2.304861550000001,0.10743449999999988,1.9367146999999996,-0.1985923000000005,F
0.3308797499999998,16.99457705,-0.5500016000000003,-0.255121299999999,0.1678706000000001,1.6172815500000004,2.304861550000001,0.10743449999999988,-3.0119071,-0.1985923000000005,A
0.3308797499999998,16.99457705,-0.5500016000000003,0.6876061000000013,0.1678706000000001,1.6172815500000004,2.304861550000001,0.10743449999999988,1.9367146999999996,-0.1985923000000005,X
